,date,number,site,src,team
677,210507,2,https://sports.daum.net/game/80045435/highlight/vod:418900495,https://vsl.play.daum.net/vod/rvfshjkpwhl0sjx8pt14247m0/mp4/mp4/rvfshjkpwhl0sjx8pt14247m0_mp4_1920_1080_4M_T1.mp4?e=1627029755&rs=15101&ri=16200&h=d9775c548986a79bbac0b66e38be2fe5,LTSS
678,210507,1,https://sports.daum.net/game/80045435/highlight/vod:418898681,https://vsu.play.daum.net/vod/rvzemo1sep2ppud3m7kjfnsu8/mp4/mp4/rvzemo1sep2ppud3m7kjfnsu8_mp4_1920_1080_4M_T1.mp4?px-time=1627029759&px-bps=15522051&px-bufahead=11&px-hash=2ef5854697506262d1d612e47c6b391e,LTSS
679,210508,4,https://sports.daum.net/game/80045435/highlight/vod:418925060,https://vsu.play.daum.net/vod/rv5h4n5ip0sjidymvz0wwnjuw/mp4/mp4/rv5h4n5ip0sjidymvz0wwnjuw_mp4_1920_1080_4M_T1.mp4?px-time=1627029762&px-bps=15455264&px-bufahead=10&px-hash=2992ea61345db1cbab8d57377a84becc,HHLG
680,210508,3,https://sports.daum.net/game/80045435/highlight/vod:418924743,https://vsu.play.daum.net/vod/rvr0w8ylhb2taqfqc0lwkm0oq/mp4/mp4/rvr0w8ylhb2taqfqc0lwkm0oq_mp4_1920_1080_4M_T1.mp4?px-time=1627029765&px-bps=15610304&px-bufahead=11&px-hash=d6871f77f05c6a39b0c305f64c113b95,HHLG
681,210508,2,https://sports.daum.net/game/80045435/highlight/vod:418923278,https://vsu.play.daum.net/vod/rvnzcd2h0jfhas98liez2rg8t/mp4/mp4/rvnzcd2h0jfhas98liez2rg8t_mp4_1920_1080_4M_T1.mp4?px-time=1627029769&px-bps=15418713&px-bufahead=11&px-hash=323d12c8f0b93e6d8284db64fc5b0865,HHLG
682,210508,1,https://sports.daum.net/game/80045435/highlight/vod:418922150,https://vsu.play.daum.net/vod/rvtcw4k99eugey4v9wrt7qhzw/mp4/mp4/rvtcw4k99eugey4v9wrt7qhzw_mp4_1920_1080_4M_T1.mp4?px-time=1627029773&px-bps=15505692&px-bufahead=11&px-hash=a248e9be3f13f7a511485040816010fc,HHLG
684,210508,5,https://sports.daum.net/game/80045435/highlight/vod:418926444,https://vsl.play.daum.net/vod/rva115ip72e6w4s8z0ivummti/mp4/mp4/rva115ip72e6w4s8z0ivummti_mp4_1920_1080_4M_T1.mp4?e=1627029779&rs=15153&ri=2655&h=3b5391867a69cda187711c109dba67b9,LTSS
685,210508,3,https://sports.daum.net/game/80045435/highlight/vod:418924767,https://vsl.play.daum.net/vod/rvux52auwhdbav7wd1jzkvqap/mp4/mp4/rvux52auwhdbav7wd1jzkvqap_mp4_1920_1080_4M_T1.mp4?e=1627029783&rs=15202&ri=16200&h=d7936e12b4bcb098de6ee6615d6db29e,LTSS
686,210508,2,https://sports.daum.net/game/80045435/highlight/vod:418923289,https://vsl.play.daum.net/vod/rvyly0mmmii6bro11w4lra9t7/mp4/mp4/rvyly0mmmii6bro11w4lra9t7_mp4_1920_1080_4M_T1.mp4?e=1627029786&rs=15131&ri=16200&h=fe736314cd8c63cfe6130e48f7047009,LTSS
687,210508,1,https://sports.daum.net/game/80045435/highlight/vod:418922155,https://vsu.play.daum.net/vod/rvyp5lcvj7fhrzexqtv51zdfn/mp4/mp4/rvyp5lcvj7fhrzexqtv51zdfn_mp4_1920_1080_4M_T1.mp4?px-time=1627029789&px-bps=15520415&px-bufahead=11&px-hash=bc7448ccafb906aaa11acff3563e2ccb,LTSS
689,210508,4,https://sports.daum.net/game/80045435/highlight/vod:418925973,https://vsu.play.daum.net/vod/rv17vsokfai66t7m8za0ntgwc/mp4/mp4/rv17vsokfai66t7m8za0ntgwc_mp4_1920_1080_4M_T1.mp4?px-time=1627029796&px-bps=15559585&px-bufahead=11&px-hash=2001c229be95c43d72f24c0dff35dcae,NCKT
690,210508,3,https://sports.daum.net/game/80045435/highlight/vod:418924721,https://vsl.play.daum.net/vod/rvhwslyeonrgwteqnu5k523wo/mp4/mp4/rvhwslyeonrgwteqnu5k523wo_mp4_1920_1080_4M_T1.mp4?e=1627029799&rs=15157&ri=16195&h=d871bf38e7429f08a6cf112a5fb15613,NCKT
691,210508,2,https://sports.daum.net/game/80045435/highlight/vod:418923270,https://vsu.play.daum.net/vod/rv5461e0rozk1wu7vs60kponx/mp4/mp4/rv5461e0rozk1wu7vs60kponx_mp4_1920_1080_4M_T1.mp4?px-time=1627029803&px-bps=15569145&px-bufahead=11&px-hash=e23184a17546f9f7c1b67961a41509f1,NCKT
692,210508,1,https://sports.daum.net/game/80045435/highlight/vod:418922152,https://vsl.play.daum.net/vod/rvas94nz7gqc91j0no6xz388v/mp4/mp4/rvas94nz7gqc91j0no6xz388v_mp4_1920_1080_4M_T1.mp4?e=1627029806&rs=15118&ri=16245&h=3bc21b6e0ffa6adb562016159482ef58,NCKT
693,210508,4,https://sports.daum.net/game/80045435/highlight/vod:418925494,https://vsl.play.daum.net/vod/rv7bwjgk79l0y84m2ybuftwev/mp4/mp4/rv7bwjgk79l0y84m2ybuftwev_mp4_1920_1080_4M_T1.mp4?e=1627029810&rs=15074&ri=10624&h=a990c9091e20a49c23f1d596f98bbc56,OBHT
694,210508,3,https://sports.daum.net/game/80045435/highlight/vod:418924728,https://vsl.play.daum.net/vod/rvtbsbzyjotwyd9uzf3bxgsy3/mp4/mp4/rvtbsbzyjotwyd9uzf3bxgsy3_mp4_1920_1080_4M_T1.mp4?e=1627029813&rs=15245&ri=16200&h=e53f17860467e8eb678932946590908e,OBHT
695,210508,2,https://sports.daum.net/game/80045435/highlight/vod:418923295,https://vsl.play.daum.net/vod/rvcy6nu2u9gan1n937hp9vby7/mp4/mp4/rvcy6nu2u9gan1n937hp9vby7_mp4_1920_1080_4M_T1.mp4?e=1627029817&rs=15184&ri=16240&h=820b11090968959f8421211eae2562a9,OBHT
696,210508,1,https://sports.daum.net/game/80045435/highlight/vod:418922151,https://vsl.play.daum.net/vod/rvgkrpdm97hggaslfaxmiauq8/mp4/mp4/rvgkrpdm97hggaslfaxmiauq8_mp4_1920_1080_4M_T1.mp4?e=1627029820&rs=15066&ri=16245&h=185cb771dec15c86c4479173598c5cb7,OBHT
697,210508,4,https://sports.daum.net/game/80045435/highlight/vod:418925000,https://vsl.play.daum.net/vod/rv3lx7avm0peafrmv5sr7g7km/mp4/mp4/rv3lx7avm0peafrmv5sr7g7km_mp4_1920_1080_4M_T1.mp4?e=1627029823&rs=15010&ri=1397&h=7b3e2c53a19811f6f4375a1e326495d6,WOSK
698,210508,3,https://sports.daum.net/game/80045435/highlight/vod:418924667,https://vsu.play.daum.net/vod/rvn6x2wgtcneb4t00aakdx77l/mp4/mp4/rvn6x2wgtcneb4t00aakdx77l_mp4_1920_1080_4M_T1.mp4?px-time=1627029826&px-bps=15582315&px-bufahead=11&px-hash=d3e02f29f32f826d4108063e64e45cee,WOSK
699,210508,2,https://sports.daum.net/game/80045435/highlight/vod:418923233,https://vsu.play.daum.net/vod/rvo2sbkbzg9njkaaog46mxooa/mp4/mp4/rvo2sbkbzg9njkaaog46mxooa_mp4_1920_1080_4M_T1.mp4?px-time=1627029830&px-bps=15462641&px-bufahead=11&px-hash=1c3cda3c9090669be516c72da7add313,WOSK
700,210508,1,https://sports.daum.net/game/80045435/highlight/vod:418922095,https://vsu.play.daum.net/vod/rvyrnj57z6xp2fojz04g9q8ya/mp4/mp4/rvyrnj57z6xp2fojz04g9q8ya_mp4_1920_1080_4M_T1.mp4?px-time=1627029834&px-bps=15522043&px-bufahead=11&px-hash=7e137b757542656f6a9ff33fdca31187,WOSK
701,210509,4,https://sports.daum.net/game/80045435/highlight/vod:418946337,https://vsl.play.daum.net/vod/rvkkkeg3yaojm3mobsnf1grqq/mp4/mp4/rvkkkeg3yaojm3mobsnf1grqq_mp4_1920_1080_4M_T1.mp4?e=1627029837&rs=15212&ri=14706&h=dcbd4b267492f456899a5ffe43104019,LTSS
702,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418945091,https://vsl.play.daum.net/vod/rvq5w5t0jupwvtvmjup4w5i0x/mp4/mp4/rvq5w5t0jupwvtvmjup4w5i0x_mp4_1920_1080_4M_T1.mp4?e=1627029841&rs=15092&ri=16195&h=8c229e460a4abb3458ef9c58d835cb00,LTSS
703,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418943578,https://vsl.play.daum.net/vod/rvez38to6y42c077a5oqlf53d/mp4/mp4/rvez38to6y42c077a5oqlf53d_mp4_1920_1080_4M_T1.mp4?e=1627029844&rs=15162&ri=16200&h=8e5728dddb9556f62ead8fa3d95d0eaa,LTSS
704,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418942211,https://vsu.play.daum.net/vod/rvlz8w86m1229typ4wi57t4mg/mp4/mp4/rvlz8w86m1229typ4wi57t4mg_mp4_1920_1080_4M_T1.mp4?px-time=1627029848&px-bps=15513700&px-bufahead=11&px-hash=db366f842492eb7f7e9804661d902c01,LTSS
705,210509,4,https://sports.daum.net/game/80045435/highlight/vod:418945426,https://vsu.play.daum.net/vod/rv47o6xjd019c7k8b4f8l5xqd/mp4/mp4/rv47o6xjd019c7k8b4f8l5xqd_mp4_1920_1080_4M_T1.mp4?px-time=1627029851&px-bps=15335094&px-bufahead=10&px-hash=277db2437cac2f0e681df00bcbbe7545,HHLG
706,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418945089,https://vsl.play.daum.net/vod/rvtvkjt0ys1y3llm3n6fqawjm/mp4/mp4/rvtvkjt0ys1y3llm3n6fqawjm_mp4_1920_1080_4M_T1.mp4?e=1627029855&rs=15131&ri=16200&h=5f2b39ff34407082f388f287d17959fd,HHLG
707,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418943572,https://vsu.play.daum.net/vod/rv8ezijnp6haa0acmphu7y171/mp4/mp4/rv8ezijnp6haa0acmphu7y171_mp4_1920_1080_4M_T1.mp4?px-time=1627029859&px-bps=15520672&px-bufahead=11&px-hash=543a03f7782adc7992098885eba535a0,HHLG
708,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418942232,https://vsu.play.daum.net/vod/rv5u1nq5kp54y3m7zjdtyfw83/mp4/mp4/rv5u1nq5kp54y3m7zjdtyfw83_mp4_1920_1080_4M_T1.mp4?px-time=1627029862&px-bps=15513809&px-bufahead=11&px-hash=18f15736cf1947b770dfc6129639f614,HHLG
709,210509,4,https://sports.daum.net/game/80045435/highlight/vod:418946640,https://vsu.play.daum.net/vod/rvxu8grp8ac0in8iwlbs5im0t/mp4/mp4/rvxu8grp8ac0in8iwlbs5im0t_mp4_1920_1080_4M_T1.mp4?px-time=1627029866&px-bps=15476638&px-bufahead=10&px-hash=19858c1f11b4b55feabe3c8c5d9a7ed2,NCKT
710,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418945072,https://vsu.play.daum.net/vod/rvvqerol0hgzrcic97k0z62mj/mp4/mp4/rvvqerol0hgzrcic97k0z62mj_mp4_1920_1080_4M_T1.mp4?px-time=1627029869&px-bps=15511250&px-bufahead=11&px-hash=84998e067e0eb4723cbccf972e9513c5,NCKT
711,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418943555,https://vsl.play.daum.net/vod/rvyzc4tt1k7wmrmsvm33zab0e/mp4/mp4/rvyzc4tt1k7wmrmsvm33zab0e_mp4_1920_1080_4M_T1.mp4?e=1627029873&rs=15134&ri=16245&h=04c92fa2cdab5e6b41b1ad01f29024c0,NCKT
712,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418942187,https://vsu.play.daum.net/vod/rvp4luwtel1jtwadbpozgjn9s/mp4/mp4/rvp4luwtel1jtwadbpozgjn9s_mp4_1920_1080_4M_T1.mp4?px-time=1627029877&px-bps=15499742&px-bufahead=11&px-hash=00d8f11f646878509452462890fb4e20,NCKT
713,210509,4,https://sports.daum.net/game/80045435/highlight/vod:418945913,https://vsu.play.daum.net/vod/rveba4xjbemp55qjphi5qeeu5/mp4/mp4/rveba4xjbemp55qjphi5qeeu5_mp4_1920_1080_4M_T1.mp4?px-time=1627029881&px-bps=15470249&px-bufahead=10&px-hash=57916583edcbbae611670d978f27f106,OBHT
714,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418945090,https://vsu.play.daum.net/vod/rv4mcfgd9cewke5ay2bpzxqr5/mp4/mp4/rv4mcfgd9cewke5ay2bpzxqr5_mp4_1920_1080_4M_T1.mp4?px-time=1627029884&px-bps=15535328&px-bufahead=11&px-hash=e88178efdaaee6c801941eaf2abe9320,OBHT
715,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418943584,https://vsl.play.daum.net/vod/rvsrpwhqey1xsiaouh3lhafx6/mp4/mp4/rvsrpwhqey1xsiaouh3lhafx6_mp4_1920_1080_4M_T1.mp4?e=1627029888&rs=15144&ri=16200&h=29731f7c3cf2485f8e98bf2241139114,OBHT
716,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418942231,https://vsl.play.daum.net/vod/rvmcos90z5bae7ds64h43gpws/mp4/mp4/rvmcos90z5bae7ds64h43gpws_mp4_1920_1080_4M_T1.mp4?e=1627029891&rs=15149&ri=16200&h=cd3674993f83d167fd528d7bdef63bee,OBHT
717,210509,4,https://sports.daum.net/game/80045435/highlight/vod:418945327,https://vsl.play.daum.net/vod/rv7igz56p758et16q7tsbnzop/mp4/mp4/rv7igz56p758et16q7tsbnzop_mp4_1920_1080_4M_T1.mp4?e=1627029895&rs=16471&ri=182&h=6da4bd7721fcec37e372358c87320ee8,WOSK
718,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418945017,https://vsl.play.daum.net/vod/rv9funn9nl7lrz1ij6nz9pkrr/mp4/mp4/rv9funn9nl7lrz1ij6nz9pkrr_mp4_1920_1080_4M_T1.mp4?e=1627029898&rs=15164&ri=16195&h=1060ffa0cf3e49fe287e8356eb575efe,WOSK
719,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418943478,https://vsu.play.daum.net/vod/rvy0a9j75koiyua34ehgghvzw/mp4/mp4/rvy0a9j75koiyua34ehgghvzw_mp4_1920_1080_4M_T1.mp4?px-time=1627029901&px-bps=15513097&px-bufahead=11&px-hash=f9509fd0404061d2dfdfb1605e1da909,WOSK
720,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418942125,https://vsu.play.daum.net/vod/rvw9vl2b1g4rw81efcgmko6fg/mp4/mp4/rvw9vl2b1g4rw81efcgmko6fg_mp4_1920_1080_4M_T1.mp4?px-time=1627029905&px-bps=15485880&px-bufahead=11&px-hash=34424d1e26e637f285fb57ab8834e8af,WOSK
721,210509,4,https://sports.daum.net/game/80045435/highlight/vod:418951691,https://vsu.play.daum.net/vod/rvhmojchophabatc2hc94nelb/mp4/mp4/rvhmojchophabatc2hc94nelb_mp4_1920_1080_4M_T1.mp4?px-time=1627029908&px-bps=15584444&px-bufahead=11&px-hash=1b5e251231ce7ffba88dc39828f49119,WOSK
722,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418950026,https://vsl.play.daum.net/vod/rveaw0jcrlkapopeh1g6fmq6o/mp4/mp4/rveaw0jcrlkapopeh1g6fmq6o_mp4_1920_1080_4M_T1.mp4?e=1627029912&rs=15110&ri=16195&h=8ee93802cba49a82f8544e828658b72b,WOSK
723,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418948405,https://vsl.play.daum.net/vod/rvbu7oh5ttms8fsyltlioicvp/mp4/mp4/rvbu7oh5ttms8fsyltlioicvp_mp4_1920_1080_4M_T1.mp4?e=1627029916&rs=15185&ri=16200&h=512484cb687773546241126dfc08dbbd,WOSK
724,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418947505,https://vsl.play.daum.net/vod/rvdmyztzkpomk2di32q3losks/mp4/mp4/rvdmyztzkpomk2di32q3losks_mp4_1920_1080_4M_T1.mp4?e=1627029919&rs=15137&ri=16195&h=22c23f537bc45445da1f84835e715aec,WOSK
725,210509,5,https://sports.daum.net/game/80045435/highlight/vod:418952714,https://vsl.play.daum.net/vod/rvwtc1lixxb5ixc7kib7bfqq8/mp4/mp4/rvwtc1lixxb5ixc7kib7bfqq8_mp4_1920_1080_4M_T1.mp4?e=1627029922&rs=5382&ri=50&h=0b2f1e284f7751ba07d124a2f21ee38c,HHLG
726,210509,4,https://sports.daum.net/game/80045435/highlight/vod:418952111,https://vsl.play.daum.net/vod/rvl9d0gi4oqinx1o9gl9nkyuo/mp4/mp4/rvl9d0gi4oqinx1o9gl9nkyuo_mp4_1920_1080_4M_T1.mp4?e=1627029926&rs=15174&ri=16200&h=2d804157d731847e120fbc4c637050a9,HHLG
727,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418950283,https://vsl.play.daum.net/vod/rvs2s9aiqlrab9javpo71e62t/mp4/mp4/rvs2s9aiqlrab9javpo71e62t_mp4_1920_1080_4M_T1.mp4?e=1627029929&rs=15149&ri=16195&h=7a361a3d346c30faec3ded7c472ded70,HHLG
728,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418948640,https://vsu.play.daum.net/vod/rvfkeqaw44dsc6t5gqh7iwawe/mp4/mp4/rvfkeqaw44dsc6t5gqh7iwawe_mp4_1920_1080_4M_T1.mp4?px-time=1627029933&px-bps=15602542&px-bufahead=11&px-hash=3efce97daf01e928157e934ca4992c53,HHLG
729,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418947242,https://vsl.play.daum.net/vod/rvovkl1sqdlsjqnh2fz8ya4rs/mp4/mp4/rvovkl1sqdlsjqnh2fz8ya4rs_mp4_1920_1080_4M_T1.mp4?e=1627029936&rs=15082&ri=16195&h=d6f2a78e3fffd0046e12ace2b9964983,HHLG
730,210509,4,https://sports.daum.net/game/80045435/highlight/vod:418951879,https://vsu.play.daum.net/vod/rviuzqtjuv5hg8w7trukqviwb/mp4/mp4/rviuzqtjuv5hg8w7trukqviwb_mp4_1920_1080_4M_T1.mp4?px-time=1627029940&px-bps=15590711&px-bufahead=10&px-hash=0c7a4139ebbdbecf6dc9313ba8e7ee87,OBHT
731,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418951033,https://vsu.play.daum.net/vod/rvovitijlzyiskdc9g7mc2re2/mp4/mp4/rvovitijlzyiskdc9g7mc2re2_mp4_1920_1080_4M_T1.mp4?px-time=1627029943&px-bps=15423684&px-bufahead=11&px-hash=9d1f8e6c5fee025b93d8241c1184993f,OBHT
732,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418949299,https://vsu.play.daum.net/vod/rvo9de71rs68l86fwrwmm6pfa/mp4/mp4/rvo9de71rs68l86fwrwmm6pfa_mp4_1920_1080_4M_T1.mp4?px-time=1627029947&px-bps=15548227&px-bufahead=11&px-hash=8c87e4c0a455f93fcb4db7ad2c505f5f,OBHT
733,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418947925,https://vsl.play.daum.net/vod/rvuuexmj92e4v2bybjndnb4fp/mp4/mp4/rvuuexmj92e4v2bybjndnb4fp_mp4_1920_1080_4M_T1.mp4?e=1627029950&rs=15131&ri=16200&h=20cbe27cb2792258fff5addb25825d8a,OBHT
734,210509,3,https://sports.daum.net/game/80045435/highlight/vod:418951208,https://vsl.play.daum.net/vod/rvjk9aejskmujqqp44w8zzve4/mp4/mp4/rvjk9aejskmujqqp44w8zzve4_mp4_1920_1080_4M_T1.mp4?e=1627029954&rs=15190&ri=13851&h=c9c75a842941116bc86ec88b16c5dca2,NCKT
735,210509,2,https://sports.daum.net/game/80045435/highlight/vod:418949741,https://vsu.play.daum.net/vod/rv2j8x86qk7ivw7sur7ako4sf/mp4/mp4/rv2j8x86qk7ivw7sur7ako4sf_mp4_1920_1080_4M_T1.mp4?px-time=1627029957&px-bps=15496946&px-bufahead=11&px-hash=e5f46d0ea5e1d67dcc5eeb9cb4c87b22,NCKT
736,210509,1,https://sports.daum.net/game/80045435/highlight/vod:418948265,https://vsl.play.daum.net/vod/rvy66fgyoywbqr7lprr3qi2j8/mp4/mp4/rvy66fgyoywbqr7lprr3qi2j8_mp4_1920_1080_4M_T1.mp4?e=1627029961&rs=15133&ri=16200&h=98232395f8d0d3903d69b29c13518638,NCKT
737,210511,4,https://sports.daum.net/game/80045435/highlight/vod:419011672,https://vsu.play.daum.net/vod/rvai67jqrdpnq6cnzgmwyp44l/mp4/mp4/rvai67jqrdpnq6cnzgmwyp44l_mp4_1920_1080_4M_T1.mp4?px-time=1627029964&px-bps=15584044&px-bufahead=10&px-hash=966361dcd2f185a0b2d7c03cce6db3b9,LGHT
738,210511,3,https://sports.daum.net/game/80045435/highlight/vod:419010767,https://vsl.play.daum.net/vod/rvob5nspc676n739g6w7lwonl/mp4/mp4/rvob5nspc676n739g6w7lwonl_mp4_1920_1080_4M_T1.mp4?e=1627029967&rs=15159&ri=16200&h=29d8122feaf65be399887b911366739d,LGHT
739,210511,2,https://sports.daum.net/game/80045435/highlight/vod:419009243,https://vsl.play.daum.net/vod/rvqbz1ihdxh3ninon4f4pn2y4/mp4/mp4/rvqbz1ihdxh3ninon4f4pn2y4_mp4_1920_1080_4M_T1.mp4?e=1627029971&rs=15155&ri=16200&h=6cb8c21e9e798a479c573d28ac42dcee,LGHT
740,210511,1,https://sports.daum.net/game/80045435/highlight/vod:419007496,https://vsl.play.daum.net/vod/rv1j73eld9hxwhsfya9rg7nq2/mp4/mp4/rv1j73eld9hxwhsfya9rg7nq2_mp4_1920_1080_4M_T1.mp4?e=1627029974&rs=15117&ri=16195&h=a6fd4f66fb416d356805b9492e35f931,LGHT
741,210511,4,https://sports.daum.net/game/80045435/highlight/vod:419011581,https://vsu.play.daum.net/vod/rv9qh86tg0bqtlcwlmag0kwem/mp4/mp4/rv9qh86tg0bqtlcwlmag0kwem_mp4_1920_1080_4M_T1.mp4?px-time=1627029978&px-bps=15664232&px-bufahead=10&px-hash=34b77e3de83173d06d44f186eec72294,NCHH
742,210511,3,https://sports.daum.net/game/80045435/highlight/vod:419010887,https://vsu.play.daum.net/vod/rvd492z5w5xngei8vtolnpng3/mp4/mp4/rvd492z5w5xngei8vtolnpng3_mp4_1920_1080_4M_T1.mp4?px-time=1627029981&px-bps=15462930&px-bufahead=11&px-hash=517b7ed072d193123dd18b6d1041be98,NCHH
743,210511,2,https://sports.daum.net/game/80045435/highlight/vod:419009292,https://vsu.play.daum.net/vod/rvuxceqwhmyjurvl341cijec8/mp4/mp4/rvuxceqwhmyjurvl341cijec8_mp4_1920_1080_4M_T1.mp4?px-time=1627029985&px-bps=15598864&px-bufahead=11&px-hash=2dddd64662dd8f44d56b1fd7fd5a0bf7,NCHH
744,210511,1,https://sports.daum.net/game/80045435/highlight/vod:419007684,https://vsl.play.daum.net/vod/rvb02ysgvd5rxxrf58hr3ei8s/mp4/mp4/rvb02ysgvd5rxxrf58hr3ei8s_mp4_1920_1080_4M_T1.mp4?e=1627029988&rs=15099&ri=16195&h=16744a7acdfb27c43099e1bfbd3d772f,NCHH
745,210511,4,https://sports.daum.net/game/80045435/highlight/vod:419011902,https://vsl.play.daum.net/vod/rvz52se8haea9qlxlnbryblre/mp4/mp4/rvz52se8haea9qlxlnbryblre_mp4_1920_1080_4M_T1.mp4?e=1627029993&rs=15216&ri=9216&h=12f8d467cdcc124ceda5006d5d0e39ef,SKLT
746,210511,3,https://sports.daum.net/game/80045435/highlight/vod:419010821,https://vsu.play.daum.net/vod/rvvgdsgzce44u75qeuo1a2i48/mp4/mp4/rvvgdsgzce44u75qeuo1a2i48_mp4_1920_1080_4M_T1.mp4?px-time=1627029999&px-bps=15480705&px-bufahead=11&px-hash=173f1e464986f2e1c3dedf44bb366e81,SKLT
747,210511,2,https://sports.daum.net/game/80045435/highlight/vod:419009301,https://vsl.play.daum.net/vod/rv3yo3zvmar9alju7cozp2n3z/mp4/mp4/rv3yo3zvmar9alju7cozp2n3z_mp4_1920_1080_4M_T1.mp4?e=1627030003&rs=15179&ri=16200&h=754fe04db52c22ddc50f2b7929b1373f,SKLT
748,210511,1,https://sports.daum.net/game/80045435/highlight/vod:419007565,https://vsu.play.daum.net/vod/rv1ax21g1q75g5he5cw2ag5nm/mp4/mp4/rv1ax21g1q75g5he5cw2ag5nm_mp4_1920_1080_4M_T1.mp4?px-time=1627030006&px-bps=15480145&px-bufahead=11&px-hash=8516d3aac4e02598a737b3ec38961bb1,SKLT
749,210511,4,https://sports.daum.net/game/80045435/highlight/vod:419012554,https://vsu.play.daum.net/vod/rvmo9jubmq95wppuccl1h71sv/mp4/mp4/rvmo9jubmq95wppuccl1h71sv_mp4_1920_1080_4M_T1.mp4?px-time=1627030010&px-bps=15502700&px-bufahead=10&px-hash=138a7e62e6dae161a16718b9c3e6aee3,SSKT
750,210511,3,https://sports.daum.net/game/80045435/highlight/vod:419010835,https://vsl.play.daum.net/vod/rvcz7ctwylebbqz70a9i0g7zl/mp4/mp4/rvcz7ctwylebbqz70a9i0g7zl_mp4_1920_1080_4M_T1.mp4?e=1627030016&rs=15108&ri=16195&h=2e9a24f955731a83025d867dbabfef10,SSKT
751,210511,2,https://sports.daum.net/game/80045435/highlight/vod:419009259,https://vsl.play.daum.net/vod/rv4qu8f89zf3vxap3tfffcz5s/mp4/mp4/rv4qu8f89zf3vxap3tfffcz5s_mp4_1920_1080_4M_T1.mp4?e=1627030019&rs=15210&ri=16200&h=8bfecbfb60e9a7f0fb135e890008b8c4,SSKT
752,210511,1,https://sports.daum.net/game/80045435/highlight/vod:419007540,https://vsu.play.daum.net/vod/rvtxhc8uhmgbnusqfa513zrft/mp4/mp4/rvtxhc8uhmgbnusqfa513zrft_mp4_1920_1080_4M_T1.mp4?px-time=1627030025&px-bps=15479230&px-bufahead=11&px-hash=eada04b00ef3f745c6c4a22ebf54b49a,SSKT
753,210511,4,https://sports.daum.net/game/80045435/highlight/vod:419011585,https://vsu.play.daum.net/vod/rvm02kcpb5g1x7lp5kq8dzair/mp4/mp4/rvm02kcpb5g1x7lp5kq8dzair_mp4_1920_1080_4M_T1.mp4?px-time=1627030028&px-bps=15661926&px-bufahead=10&px-hash=b786e80c9132241b4fd0666d6bca0d64,WOOB
754,210511,3,https://sports.daum.net/game/80045435/highlight/vod:419010826,https://vsu.play.daum.net/vod/rv29pk6911mgj55lhnrjx7k3t/mp4/mp4/rv29pk6911mgj55lhnrjx7k3t_mp4_1920_1080_4M_T1.mp4?px-time=1627030032&px-bps=15470739&px-bufahead=11&px-hash=819107aa6761b0a52dcdccb852acdbf4,WOOB
755,210511,2,https://sports.daum.net/game/80045435/highlight/vod:419009269,https://vsu.play.daum.net/vod/rvvm43gw557lchz69egsbxdnt/mp4/mp4/rvvm43gw557lchz69egsbxdnt_mp4_1920_1080_4M_T1.mp4?px-time=1627030035&px-bps=15497631&px-bufahead=11&px-hash=dcecd8eaebb0af32bd0df454c92141df,WOOB
756,210511,1,https://sports.daum.net/game/80045435/highlight/vod:419007572,https://vsu.play.daum.net/vod/rv3yhyjrpdutid4hd6zzi0q89/mp4/mp4/rv3yhyjrpdutid4hd6zzi0q89_mp4_1920_1080_4M_T1.mp4?px-time=1627030039&px-bps=15537082&px-bufahead=11&px-hash=0d7ce870c6ee07175f070e36834e3221,WOOB
757,210512,4,https://sports.daum.net/game/80045435/highlight/vod:419042184,https://vsl.play.daum.net/vod/rv7ldhukf6vv7lrcjemtels0n/mp4/mp4/rv7ldhukf6vv7lrcjemtels0n_mp4_1920_1080_4M_T1.mp4?e=1627030042&rs=15196&ri=12388&h=5b0cfceedffdae080a151b3e4368c2bd,LGHT
